,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,date_recorded_year,date_recorded_month,date_recorded_day,date_recorded_weekday,amount_per_man,age,date_recorded_year_date_recorded_month_0_fq,date_recorded_year_date_recorded_month_1_fq,date_recorded_year_date_recorded_month_2_fq,basin_0_fq,basin_1_fq,basin_2_fq,lga_0_fq,lga_1_fq,lga_2_fq,extraction_type_class_0_fq,extraction_type_class_1_fq,extraction_type_class_2_fq,region_0_fq,region_1_fq,region_2_fq,management_0_fq,management_1_fq,management_2_fq,ward_0_fq,ward_1_fq,ward_2_fq,scheme_name_0_fq,scheme_name_1_fq,scheme_name_2_fq,region_code_0_fq,region_code_1_fq,region_code_2_fq,extraction_type_0_fq,extraction_type_1_fq,extraction_type_2_fq,construction_year_0_fq,construction_year_1_fq,construction_year_2_fq,date_recorded_year_0_fq,date_recorded_year_1_fq,date_recorded_year_2_fq,date_recorded_month_0_fq,date_recorded_month_1_fq,date_recorded_month_2_fq
53108,0.0,2012-11-01,Adra,1482,ADRA,34.0511389,-1.90637028,Kwa Kekama,0,Lake Victoria,Manyago,Mara,20,4,Bunda,Nyamuswa,250,True,WUG,Unknown,False,1996,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2012,11,1,3,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51413,1000.0,2013-02-10,Tasaf,679,TASAF,36.96998063,-10.99743491,Kwa Mzee Kazembe Chinunga,0,Ruvuma / Southern Coast,Mageuzi,Ruvuma,10,1,Tunduru,Nampungu,1,True,Unknown,Unknown,False,2001,other - swn 81,other handpump,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2013,2,10,6,1000.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43597,1200.0,2011-03-26,Conce,1403,DWE,34.76388103,-8.5638199,none,0,Rufiji,L,Iringa,11,2,Mufindi,Ihowanza,0,True,WUA,Kit,True,0,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,26,5,inf,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32779,20.0,2011-03-17,World Bank,510,World,37.77930644,-6.76216174,Kambi Ya Mkonge,0,Wami / Ruvu,Mkapa,Morogoro,5,2,Morogoro Rural,Mkambalani,270,True,VWC,Mkam,True,2004,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,17,3,0.07407407407407407,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26069,10.0,2013-03-20,Germany,1721,Dmdd,35.80351072,-3.24714406,Kwa Marko Nikola,0,Internal,Tlawi Juu,Arusha,24,30,Karatu,Mbulumbulu,120,True,VWC,Jumuhiya ya watumia  maji,True,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,20,2,0.08333333333333333,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16831,5.0,2013-12-03,Private Individual,1524,Dmdd,35.61363332,-3.35579788,Minja,0,Internal,Dofa,Arusha,24,30,Karatu,Qurus,200,True,VWC,Gyewasu,True,2002,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2013,12,3,1,0.025,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12795,0.0,2011-03-25,Cbhi,0,Commu,36.42392751,-6.23174565,Kwa Malecela,0,Wami / Ruvu,Unknown,Dodoma,1,3,Kongwa,Kongwa Urban,0,True,VWC,Mlan,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,25,4,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19612,1000.0,2013-03-13,Villagers,1493,Villagers,37.91306852,-4.15396354,Kwa Miarira,0,Pangani,Chambishi,Kilimanjaro,3,3,Same,Mshewa,25,True,Water authority,Tutu,True,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,13,2,40.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,0.0,2011-04-15,Unknown,0,Unknown,33.86385388,-8.68133308,Kilabuni,0,Rufiji,Jemedari,Mbeya,12,7,Mbarali,Utengule Usangu,0,True,WUA,Unknown,False,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,2011,4,15,4,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44662,500.0,2013-02-03,Lamp,1910,DWE,35.3611188,-4.24249989,Kwa Petro,0,Internal,Sagasage,Manyara,21,1,Babati,Ufana,245,True,VWC,Unknown,True,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe,2013,2,3,6,2.0408163265306123,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33162,0.0,2011-03-24,Kkkt,1218,KKKT,38.45411653,-4.9032055,Kwa Mzee Peter,15,Pangani,Funta,Tanga,4,1,Lushoto,Funta,1,True,VWC,Kong`hoi,True,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,24,3,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29887,500.0,2013-01-21,Isf,995,DWE,29.73780114,-4.75063519,Kwa Mzee Gidion Buhili,0,Lake Tanganyika,Kaseke,Kigoma,16,3,Kigoma Rural,Mahembe,170,True,VWC,Mkongoro one,True,2005,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,2013,1,21,0,2.9411764705882355,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36734,0.0,2013-02-10,Tcrs,1552,TCRS,34.66917245,-4.99926994,Madukani,0,Internal,Singiano,Singida,13,2,Singida Rural,Ihanja,500,True,VWC,Unknown,True,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,10,6,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34948,0.0,2011-07-21,Hesawa,0,DWE,31.45230412,-2.76454528,Kwa Felisian,0,Lake Tanganyika,Rukora A,Kagera,18,4,Biharamulo,Runazi,0,True,VWC,Unknown,True,0,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2011,7,21,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19016,6000.0,2011-02-23,Twe,1872,TWE,34.72878134,-9.6516373,none,0,Lake Nyasa,Mpembati,Iringa,11,4,Njombe,Matola,30,True,VWC,Mangil,True,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,2,23,2,200.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,10.0,2013-06-03,Germany Republi,1126,CES,37.17697695,-3.2698992,Area 17 Namba 37,0,Pangani,Isawero,Kilimanjaro,3,5,Hai,Masama Mashariki,75,True,Water Board,Losaa-Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,6,3,0,0.13333333333333333,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52872,5.0,2013-07-03,Germany Republi,886,CES,37.1407629,-3.42743823,Shule Ya Msingi,0,Pangani,Umasaini,Kilimanjaro,3,5,Hai,Masama Rundugai,215,True,Water Board,Uroki Bomang'ombe water sup,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,7,3,2,0.023255813953488372,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15650,0.0,2012-10-27,Nyamongo Gold Mining,1342,Nyamongo Gold mining,34.52972914,-1.42008135,Mgodi,0,Lake Victoria,Nyamanche,Mara,20,1,Tarime,Kibasuka,3000,False,Unknown,Unknown,False,2008,other - play pump,other handpump,handpump,unknown,unknown,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2012,10,27,5,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,0.0,2012-10-12,World Bank,0,Wanjoda,33.3578108,-4.01648793,Kanisani Romani,0,Internal,Magharibi,Tabora,14,2,Igunga,Choma,0,True,Water authority,World Bank,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2012,10,12,4,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37611,0.0,2011-08-05,Government Of Tanzania,8,Government,39.13339912,-4.99949322,Msikitini,0,Pangani,Chongoleani,Tanga,4,4,Tanga,Chongoleani,90,True,VWC,Shallow well,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2011,8,5,4,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34497,12000.0,2013-02-25,Unicef,1034,DWE,35.3566619,-9.88393398,Kwa Alfredy,0,Lake Nyasa,Makalaveti,Ruvuma,10,2,Songea Rural,Mahanje,0,True,VWC,Mradi wa maji wa mahanje,True,1974,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2013,2,25,0,inf,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3608,20.0,2013-03-07,Government Of Tanzania,1020,DWE,35.71399525,-3.97420552,Kwa Boay,0,Internal,Gichameda A,Manyara,21,1,Babati,Magugu,195,True,Water Board,Unknown,True,1982,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,7,3,0.10256410256410256,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3602,0.0,2013-02-06,Bgm,0,BGM,32.68446823,-3.87859313,Kwa Misana Madele,0,Lake Victoria,Chapulwa,Shinyanga,17,3,Kahama,Mwendakulima,0,True,Unknown,Unknown,True,0,other,other,other,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,2013,2,6,2,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,0.0,2013-03-13,0,-9,0,39.37560415,-6.867044099999998,Shuleni,0,Wami / Ruvu,Shuleni,Dar es Salaam,7,3,Temeke,Mji Mwema,400,True,SWC,Unknown,False,2000,mono,mono,motorpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2013,3,13,2,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5806,500.0,2011-04-04,Adb,1736,DWE,34.55109709,-9.14739585,Kwa Festo Mhabuka,0,Rufiji,Gonelamafuta,Iringa,11,4,Njombe,Imalinyi,45,True,WUA,imalinyi water supply schem,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,4,4,0,11.11111111111111,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21948,0.0,2011-04-07,Unknown,0,Unknown,33.87653508,-9.28951992,Busekele,0,Lake Nyasa,Busekele,Mbeya,12,4,Rungwe,Itete,0,True,VWC,K,Unknown,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,4,7,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17153,0.0,2011-07-15,Danida,0,Central government,33.775068,-9.57345061,Sokoni Lubele,0,Lake Nyasa,Lubele,Mbeya,12,3,Kyela,Ikolo,0,True,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,2011,7,15,4,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26839,0.0,2011-03-08,Tridep,0,DWE,38.79389432,-4.91134886,Bombani,0,Pangani,Mheza,Tanga,4,8,Mkinga,Mhinduro,120,True,VWC,Shallow well,True,1983,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,other,other,unknown,hand pump,hand pump,2011,3,8,1,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56427,5.0,2013-10-03,Germany Republi,1324,CES,37.23506942,-3.23214112,Kwa Zephania Lima,0,Pangani,Weruweru,Kilimanjaro,3,5,Hai,Machame Kaskazini,60,True,Water Board,Lyamungo-Umbwe water supply,True,2006,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,10,3,3,0.08333333333333333,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10811,100.0,2013-02-07,Taes,114,Taes,40.10276193,-10.48407903,Kwa Mpwago,0,Ruvuma / Southern Coast,Ching'Orola,Mtwara,99,1,Mtwara Rural,Nanguruwe,300,True,Unknown,Unknown,True,2011,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,2013,2,7,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,0.0,2011-07-13,Concern,0,CONCERN,30.841543100000006,-2.51442056,Kigando,0,Lake Victoria,Kigando,Kagera,18,30,Ngara,Rusumo,0,True,VWC,Unknown,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2011,7,13,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12089,0.0,2013-03-18,Lawatefuka Water Supply,973,Lawatefuka water sup,37.11052542,-3.31445176,Kwa Elizabeth Michae,0,Pangani,Munge,Kilimanjaro,3,7,Siha,Siha Kati,1,True,Water Board,BL Munge,True,2007,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,18,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41277,0.0,2011-03-25,Dhv,272,DWE,36.89278636,-7.85972632,Kisawani,0,Rufiji,Shuleni,Morogoro,5,3,Kilombero,Mang'ula,380,True,WUA,Mwaya Mn,True,1998,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,25,4,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29633,0.0,2012-10-08,Rwssp,0,RWSSP,32.91027125,-3.39232579,Imalasabo,0,Lake Victoria,Shamalendi,Shinyanga,17,3,Shinyanga Rural,Solwa,0,True,WUG,Unknown,True,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2012,10,8,0,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45078,0.0,2011-08-13,Hesawa,0,DWE,0.0,-2e-08,Kalio,0,Lake Tanganyika,Nyabukula,Mwanza,19,6,Geita,Nyamalimbe,0,True,VWC,Unknown,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,8,13,5,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,0.0,2011-02-23,Private,59,Private,39.32660877,-7.07093812,Kwa Muhamed Zahor,0,Wami / Ruvu,Chang'Ombe,Pwani,60,43,Mkuranga,Vikindu,1,True,VWC,Unknown,False,2010,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2011,2,23,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13555,0.0,2011-07-28,Plan International,0,Plan Internationa,0.0,-2e-08,Bombani,0,Lake Victoria,Kanyara,Mwanza,19,6,Geita,Kasamwa,0,True,VWC,Borehole,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,2011,7,28,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40253,20.0,2011-03-02,Government Of Tanzania,48,DWE,38.57839907,-6.79998849,Ofisini,0,Wami / Ruvu,Kwala,Pwani,6,2,Kibaha,Kwala,400,True,VWC,upper Ruvu,True,1974,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,2,2,0.05,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
